Config,Profile,Vegetation,Method,Stage,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgDelayMean,AvgDelayStd,AvgDelayCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
FG_curved_medium,curved,medium,Oracle,LinkDeg_Emerg,0.992307692307692,0.00810840425684179,0.0050256410256409,0.00769230769230765,0.00810840425684196,0.005025641025641,0.0128773177779475,0.000469945245436985,0.000291275080824954,1.63123076923077,0.0788512193494777,0.0488724920874744,NaN,NaN,NaN
FG_curved_medium,curved,medium,Oracle,PosDeg_Emerg,0.990909090909091,0.00742269619025197,0.00460063476276754,0.00818181818181816,0.00670786170338747,0.00415757575757576,0.0173947376644978,0.000597975159751189,0.000370628843847293,2.60894545454545,0.0172806042645113,0.0107106294886954,0.981132075471698,0.015405595866561,0.00954848724347998
FG_curved_medium,curved,medium,Oracle,Recovery,1,0,0,0,0,0,0.0141876634061085,0.000227382043275795,0.000140932850531799,2.27629801324503,0.0631003970857026,0.0391100313061667,1,0,0
FG_curved_medium,curved,medium,Oracle,Full,0.912146422628952,0.00428181010884501,0.0026538934006476,0.0876871880199667,0.00392575449122274,0.00243320784247227,0.0166630319624715,0.000347470886271357,0.000215364686558105,1.90981697171381,0.0317327870310033,0.0196681851705125,0.990654205607477,0.00763080916754893,0.00472962452247142
FG_curved_sparse,curved,sparse,Link-delay-aware,Normal,0.9464,0.00386436713231719,0.00239515956323025,0.0536,0.00386436713231718,0.00239515956323025,0.0121520821447292,0.000296920145032863,0.00018403301253231,1,0,0,NaN,NaN,NaN
FG_curved_sparse,curved,sparse,Link-delay-aware,Coop_1,0.962666666666667,0.00716645133182112,0.00444181255406317,0.0373333333333333,0.00716645133182093,0.00444181255406304,0.012330381247029,0.000276091562432725,0.00017112332328823,1.00733333333333,0,0,NaN,NaN,NaN
FG_curved_sparse,curved,sparse,Link-delay-aware,LinkDeg_Emerg,0.992307692307692,0.00810840425684179,0.0050256410256409,0.00769230769230765,0.00810840425684196,0.005025641025641,0.0125388074587001,0.000488269857892661,0.00030263279329452,1.45169230769231,0,0,NaN,NaN,NaN
FG_curved_sparse,curved,sparse,Link-delay-aware,PosDeg_Emerg,0.990909090909091,0.00428549564355478,0.00265617771872699,0.00909090909090905,0.00428549564355484,0.00265617771872702,0.013196998946144,0.000226640263061016,0.000140473090391417,2.28409090909091,0,0,0.994339622641509,0.00911407342527643,0.00564896123403365
FG_curved_sparse,curved,sparse,Link-delay-aware,Recovery,0.990066225165563,0.00643592924375871,0.00398903027291266,0.00993377483443709,0.0064359292437586,0.00398903027291259,0.012739678127348,0.0001979625313249,0.000122698448110386,2.0841059602649,0,0,0.987037037037037,0.0175682092231577,0.0108888888888889
FG_curved_sparse,curved,sparse,Link-delay-aware,Full,0.974542429284526,0.00342347184958648,0.00212188983583188,0.0254575707154742,0.00342347184958644,0.00212188983583186,0.0125838294058492,0.000136690156506174,8.47214367437414e-05,1.55808652246256,0,0,0.990654205607477,0.0116562535413517,0.00722462079431473
FG_curved_sparse,curved,sparse,Confidence-driven,Normal,0.952,0.00754247233265651,0.00467487278495956,0.048,0.00754247233265651,0.00467487278495956,0.012791562622137,0.000586966404819522,0.000363805546849104,1.05056,0.0388377273622784,0.0240718728114508,NaN,NaN,NaN
FG_curved_sparse,curved,sparse,Confidence-driven,Coop_1,0.964666666666667,0.0077300120581894,0.00479111111111113,0.0353333333333333,0.00773001205818938,0.00479111111111111,0.0131917697183237,0.000439065891317453,0.000272135858853199,1.11608,0.0295351608831751,0.0183060823722673,NaN,NaN,NaN
FG_curved_sparse,curved,sparse,Confidence-driven,LinkDeg_Emerg,0.992307692307692,0.00810840425684179,0.0050256410256409,0.00769230769230765,0.00810840425684196,0.005025641025641,0.0126758102879718,0.000549104278326525,0.000340338357721151,1.59384615384615,0.0676950271404024,0.041957812517995,NaN,NaN,NaN
FG_curved_sparse,curved,sparse,Confidence-driven,PosDeg_Emerg,0.996363636363636,0.00635641726163722,0.00393974823581607,0.00363636363636363,0.00635641726163728,0.00393974823581611,0.0133307014156333,0.000268147805970408,0.000166199732022904,2.59294545454545,0.03591337910721,0.0222593429845701,0.99622641509434,0.00795541549727899,0.00493081761006292
FG_curved_sparse,curved,sparse,Confidence-driven,Recovery,0.995364238410596,0.00545213643939448,0.00337926917544748,0.00463576158940397,0.00545213643939444,0.00337926917544746,0.0130019731589706,0.000207597272448611,0.000128670122527322,2.27,0.0594450946783501,0.0368444514019564,0.990740740740741,0.013094570021973,0.00811609858499916
FG_curved_sparse,curved,sparse,Confidence-driven,Full,0.978535773710483,0.00371644272163098,0.00230347506360617,0.0214642262895175,0.00371644272163081,0.00230347506360606,0.0130327356741665,0.000159805380132527,9.904840077929e-05,1.71435274542429,0.0209137392892948,0.012962469906844,0.993457943925234,0.00990046640627457,0.00613637265339468
FG_curved_sparse,curved,sparse,Oracle,Normal,0.9592,0.00957775199790293,0.00593635219080989,0.0408,0.00957775199790292,0.00593635219080989,0.0131000655782695,0.000855943150549706,0.000530519061058065,1.08692,0.0339691101509069,0.0210542726005383,NaN,NaN,NaN
FG_curved_sparse,curved,sparse,Oracle,Coop_1,0.972,0.00756861616263391,0.00469107689865936,0.028,0.00756861616263396,0.00469107689865939,0.0132932968291449,0.000462033205258142,0.000286371147515787,1.14806666666667,0.0289226298686434,0.0179264317161582,NaN,NaN,NaN
FG_curved_sparse,curved,sparse,Oracle,LinkDeg_Emerg,0.992307692307692,0.00810840425684179,0.0050256410256409,0.00769230769230765,0.00810840425684196,0.005025641025641,0.0127495836879798,0.000488408219262923,0.000302718550560281,1.59015384615385,0.066607468786116,0.0412837368663687,NaN,NaN,NaN
FG_curved_sparse,curved,sparse,Oracle,PosDeg_Emerg,0.999090909090909,0.00287479787288033,0.00178181818181817,0.000909090909090904,0.00287479787288033,0.00178181818181817,0.0136757593107858,0.000319131631352891,0.000197799834382146,2.42254545454545,0.00201235851101736,0.00124727272727342,0.99811320754717,0.00596656162295924,0.00369811320754719
FG_curved_sparse,curved,sparse,Oracle,Recovery,0.999337748344371,0.00209422361600542,0.00129801324503303,0.000662251655629142,0.00209422361600556,0.00129801324503312,0.013173139406248,0.000171991497496614,0.0001066014345734,2.20596026490066,0.0576968635928934,0.0357608865491115,1,0,0
FG_curved_sparse,curved,sparse,Oracle,Full,0.983361064891847,0.00271712672521717,0.00168409259202814,0.0166389351081531,0.00271712672521707,0.00168409259202808,0.0132372487847766,0.000224029718439784,0.000138855058071844,1.68222129783694,0.0182574965090738,0.0113161135748843,0.999065420560748,0.00295539968240025,0.00183177570093451
FG_straight_dense,straight,dense,Link-delay-aware,Normal,0.6688,0.0313716078290192,0.0194443239818491,0.3312,0.0313716078290192,0.0194443239818491,0.0640467868672093,0.0017456752469511,0.0010819807277271,2.62224,4.6811112914356e-16,2.90138283768708e-16,NaN,NaN,NaN
FG_straight_dense,straight,dense,Link-delay-aware,Coop_1,0.898666666666667,0.00756861616263393,0.00469107689865938,0.101333333333333,0.00756861616263396,0.00469107689865939,0.0127753840759797,0.000415243092888408,0.000257370335411326,1,0,0,NaN,NaN,NaN
FG_straight_dense,straight,dense,Link-delay-aware,LinkDeg_Emerg,1,0,0,0,0,0,0.0120326630852676,0.000196739915300424,0.000121940662847518,1.23076923076923,0,0,NaN,NaN,NaN
FG_straight_dense,straight,dense,Link-delay-aware,PosDeg_Emerg,0.990909090909091,0.00857099128710958,0.00531235543745399,0.00909090909090906,0.00857099128710965,0.00531235543745404,0.012843043846841,0.000264685773716502,0.000164053942200863,2.215,0,0,0.986046511627907,0.0224672507692859,0.0139253462978503
FG_straight_dense,straight,dense,Link-delay-aware,Recovery,0.999337748344371,0.00209422361600542,0.00129801324503303,0.000662251655629142,0.00209422361600556,0.00129801324503312,0.0121341921689891,0.000132746936746976,8.22774038160263e-05,2.18675496688742,0,0,0.9984375,0.00494105884401309,0.0030625
FG_straight_dense,straight,dense,Link-delay-aware,Full,0.903993344425957,0.00701778306728182,0.00434966700904435,0.0960066555740433,0.00701778306728186,0.00434966700904438,0.0204128431023694,0.000484975410254974,0.000300590873493738,1.88291181364393,4.6811112914356e-16,2.90138283768708e-16,0.993457943925234,0.00886619904720099,0.00549532710280369
FG_straight_dense,straight,dense,Confidence-driven,Normal,0.7056,0.0284222135348783,0.0176162704591207,0.2944,0.0284222135348783,0.0176162704591207,0.0656577872307722,0.00196415919700842,0.00121739848294394,2.838264,0.0566463530649199,0.0351097733781325,NaN,NaN,NaN
FG_straight_dense,straight,dense,Confidence-driven,Coop_1,0.914,0.0134989711542109,0.00836674900357885,0.086,0.013498971154211,0.00836674900357887,0.0139794350193209,0.000801175128309742,0.000496573489186741,1.07126666666667,0.0366000472238796,0.0226849442926477,NaN,NaN,NaN
FG_straight_dense,straight,dense,Confidence-driven,LinkDeg_Emerg,1,0,0,0,0,0,0.0120326630852676,0.000196739915300424,0.000121940662847518,1.23076923076923,0,0,NaN,NaN,NaN
FG_straight_dense,straight,dense,Confidence-driven,PosDeg_Emerg,0.999090909090909,0.00287479787288033,0.00178181818181817,0.000909090909090904,0.00287479787288033,0.00178181818181817,0.0130192285281905,0.000293944666464342,0.000182188791808823,2.46950909090909,0.0160710200656459,0.00996092143502309,0.997674418604651,0.00735413409341471,0.00455813953488364
FG_straight_dense,straight,dense,Confidence-driven,Recovery,1,0,0,0,0,0,0.012180547023106,9.48535822969768e-05,5.87908593997959e-05,2.53255629139073,0.105366142499869,0.065306611718829,1,0,0
FG_straight_dense,straight,dense,Confidence-driven,Full,0.917138103161398,0.00507116115392673,0.00314313824712254,0.0828618968386024,0.00507116115392677,0.00314313824712256,0.0213388135676079,0.000411476030206578,0.000255035485771338,2.07909317803661,0.0359858741886277,0.0223042759015522,0.999065420560748,0.00295539968240025,0.00183177570093451
FG_straight_dense,straight,dense,Oracle,Normal,0.7592,0.0370369185183289,0.0229557199262697,0.2408,0.0370369185183289,0.0229557199262696,0.0675855898838503,0.00213641166658605,0.00132416166968896,3.1306,0.00918830174128436,0.00569496842094455,NaN,NaN,NaN
FG_straight_dense,straight,dense,Oracle,Coop_1,0.95,0.0122726233524301,0.0076066507611739,0.05,0.0122726233524303,0.00760665076117403,0.0167149308656669,0.000902652312308331,0.000559469699453945,1.26926666666667,0.0162664541576864,0.0100820527402289,NaN,NaN,NaN
FG_straight_dense,straight,dense,Oracle,LinkDeg_Emerg,1,0,0,0,0,0,0.0120326630852676,0.000196739915300424,0.000121940662847518,1.23076923076923,0,0,NaN,NaN,NaN
FG_straight_dense,straight,dense,Oracle,PosDeg_Emerg,0.994545454545455,0.00878265257344806,0.00544354446188689,0.00545454545454543,0.00878265257344812,0.00544354446188692,0.0129130702768154,0.000233668588278395,0.000144829291492787,2.24136363636364,0.0201235851101612,0.0124727272727265,0.986046511627907,0.0224672507692859,0.0139253462978503
FG_straight_dense,straight,dense,Oracle,Recovery,0.999337748344371,0.00209422361600542,0.00129801324503303,0.000662251655629142,0.00209422361600556,0.00129801324503312,0.0123630148665929,0.000312511692715273,0.000193696753905323,2.31771523178808,0.0801292956037707,0.0496646519569152,0.9984375,0.00494105884401309,0.0030625
FG_straight_dense,straight,dense,Oracle,Full,0.936272878535774,0.00848603815523889,0.00525970094080309,0.0637271214642263,0.00848603815523886,0.00525970094080308,0.0228490572155134,0.000610706830730849,0.00037852001527555,2.09357737104826,0.017519454615556,0.0108586704700249,0.993457943925234,0.00886619904720099,0.00549532710280369
FG_straight_medium,straight,medium,Link-delay-aware,Normal,0.8712,0.0157536591869247,0.00976421912449282,0.1288,0.0157536591869247,0.00976421912449281,0.0322480899100142,0.00133564200720887,0.000827839492750299,1.88144,0,0,NaN,NaN,NaN
FG_straight_medium,straight,medium,Link-delay-aware,Coop_1,0.980666666666667,0.00491909858248439,0.00304888888888904,0.0193333333333333,0.00491909858248414,0.00304888888888888,0.0121873825395572,0.00020751831899231,0.000128621186668115,1,0,0,NaN,NaN,NaN
FG_straight_medium,straight,medium,Link-delay-aware,LinkDeg_Emerg,1,0,0,0,0,0,0.0120326630852676,0.000196739915300424,0.000121940662847518,1.23076923076923,0,0,NaN,NaN,NaN
FG_straight_medium,straight,medium,Link-delay-aware,PosDeg_Emerg,0.999090909090909,0.00287479787288033,0.00178181818181817,0.000909090909090904,0.00287479787288033,0.00178181818181817,0.0122518281534433,0.000179611776111046,0.000111324532191428,2.215,0,0,0.997674418604651,0.00735413409341471,0.00455813953488364
FG_straight_medium,straight,medium,Link-delay-aware,Recovery,0.999337748344371,0.00209422361600542,0.00129801324503303,0.000662251655629142,0.00209422361600556,0.00129801324503312,0.0120704877035764,0.000100557134718817,6.2325957815604e-05,2.18675496688742,0,0,0.9984375,0.00494105884401309,0.0030625
FG_straight_medium,straight,medium,Link-delay-aware,Full,0.968053244592346,0.00357726355997711,0.002217210925489,0.0319467554076539,0.00357726355997715,0.00221721092548903,0.0159090626146207,0.000280855039113288,0.000174075756722999,1.72883527454243,2.3405556457178e-16,1.45069141884354e-16,0.998130841121495,0.003940532909867,0.00244236760124602
FG_straight_medium,straight,medium,Confidence-driven,Normal,0.8728,0.0161987653850533,0.0100400988042947,0.1272,0.0161987653850533,0.0100400988042947,0.0327157115916686,0.00144599504582094,0.000896237014702287,1.921408,0.0260422958537325,0.0161411821979598,NaN,NaN,NaN
FG_straight_medium,straight,medium,Confidence-driven,Coop_1,0.982,0.00449965705140392,0.00278891633452645,0.018,0.00449965705140369,0.00278891633452631,0.0123964448362509,0.000282636178049847,0.000175179718073271,1.01960666666667,0.0178947664602449,0.0110912911613879,NaN,NaN,NaN
FG_straight_medium,straight,medium,Confidence-driven,LinkDeg_Emerg,1,0,0,0,0,0,0.0120326630852676,0.000196739915300424,0.000121940662847518,1.23076923076923,0,0,NaN,NaN,NaN
FG_straight_medium,straight,medium,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,0.0122970722255088,0.000133647473153595,8.28355620635473e-05,2.45178181818181,0.0089311415427263,0.00553557887855157,1,0,0
FG_straight_medium,straight,medium,Confidence-driven,Recovery,1,0,0,0,0,0,0.0120863043756707,7.34531135294364e-05,4.55267114368539e-05,2.50721854304636,0.0833270906832416,0.0516466658814701,1,0,0
FG_straight_medium,straight,medium,Confidence-driven,Full,0.969051580698835,0.00315701596689004,0.00195673876871869,0.0309484193011647,0.00315701596689021,0.00195673876871879,0.0160653156153198,0.000300352735263821,0.000186160553999468,1.86589517470882,0.0217129114833704,0.0134578019645309,1,0,0
FG_straight_medium,straight,medium,Oracle,Normal,0.8816,0.0145082352093178,0.00899229734581523,0.1184,0.0145082352093178,0.00899229734581523,0.0331224411303317,0.0012782025367526,0.000792238140120088,1.96848,0.0213423314356963,0.0132281140713423,NaN,NaN,NaN
FG_straight_medium,straight,medium,Oracle,Coop_1,0.986666666666667,0.00544331053951803,0.00337379882602948,0.0133333333333333,0.00544331053951816,0.00337379882602956,0.0126476656877926,0.000441538630796863,0.00027366847866097,1.05326666666667,0.00953848604598173,0.00591201490166702,NaN,NaN,NaN
FG_straight_medium,straight,medium,Oracle,LinkDeg_Emerg,1,0,0,0,0,0,0.0120326630852676,0.000196739915300424,0.000121940662847518,1.23076923076923,0,0,NaN,NaN,NaN
FG_straight_medium,straight,medium,Oracle,PosDeg_Emerg,0.999090909090909,0.00287479787288033,0.00178181818181817,0.000909090909090904,0.00287479787288033,0.00178181818181817,0.0122518281534433,0.000179611776111046,0.000111324532191428,2.21881818181818,0.0120741510660981,0.00748363636363678,0.997674418604651,0.00735413409341471,0.00455813953488364
FG_straight_medium,straight,medium,Oracle,Recovery,0.999337748344371,0.00209422361600542,0.00129801324503303,0.000662251655629142,0.00209422361600556,0.00129801324503312,0.012260812160677,0.000391921452661225,0.000242915433041101,2.28804635761589,0.0651488044311532,0.0403796473325056,0.9984375,0.00494105884401309,0.0030625
FG_straight_medium,straight,medium,Oracle,Full,0.97171381031614,0.00384259746548826,0.0023816665839381,0.0282861896838602,0.00384259746548834,0.00238166658393815,0.0162704614593514,0.000338190562158854,0.000209612682080567,1.78638103161398,0.0147449012162646,0.00913898445664626,0.998130841121495,0.003940532909867,0.00244236760124602
FG_straight_sparse,straight,sparse,Link-delay-aware,Normal,0.9792,0.0126209702039459,0.00782255837661539,0.0208,0.0126209702039458,0.00782255837661539,0.0137930101739777,0.000905896071668957,0.000561480202335115,1.1112,0,0,NaN,NaN,NaN
FG_straight_sparse,straight,sparse,Link-delay-aware,Coop_1,0.998,0.00322030594359783,0.00199596630269199,0.00200000000000001,0.00322030594359767,0.00199596630269189,0.0120723361746179,0.000164126205188831,0.000101726475894903,1,0,0,NaN,NaN,NaN
FG_straight_sparse,straight,sparse,Link-delay-aware,LinkDeg_Emerg,1,0,0,0,0,0,0.0120326630852676,0.000196739915300424,0.000121940662847518,1.23076923076923,0,0,NaN,NaN,NaN
FG_straight_sparse,straight,sparse,Link-delay-aware,PosDeg_Emerg,0.999090909090909,0.00287479787288033,0.00178181818181817,0.000909090909090904,0.00287479787288033,0.00178181818181817,0.0121446499942962,0.000192511298594515,0.000119319739059586,2.215,0,0,0.997674418604651,0.00735413409341471,0.00455813953488364
FG_straight_sparse,straight,sparse,Link-delay-aware,Recovery,1,0,0,0,0,0,0.012041235638676,9.09512988906819e-05,5.63721990864789e-05,2.18675496688742,0,0,1,0,0
FG_straight_sparse,straight,sparse,Link-delay-aware,Full,0.995008319467554,0.00303784003053348,0.00188287275808936,0.00499168053244592,0.00303784003053336,0.00188287275808929,0.0124271379185477,0.00019090035912656,0.000118321268432872,1.56863560732113,2.3405556457178e-16,1.45069141884354e-16,0.999065420560748,0.00295539968240025,0.00183177570093451
FG_straight_sparse,straight,sparse,Confidence-driven,Normal,0.9816,0.0125361698917794,0.00776999859859848,0.0184,0.0125361698917794,0.00776999859859847,0.0141263628258295,0.000970073369989366,0.000601257703941759,1.131424,0.0122454773510695,0.00758982549521543,NaN,NaN,NaN
FG_straight_sparse,straight,sparse,Confidence-driven,Coop_1,0.998,0.00322030594359783,0.00199596630269199,0.00200000000000001,0.00322030594359767,0.00199596630269189,0.0121266964847084,0.000177417048773465,0.000109964226094389,1.00443333333333,0.010159286939106,0.00629679128163198,NaN,NaN,NaN
FG_straight_sparse,straight,sparse,Confidence-driven,LinkDeg_Emerg,1,0,0,0,0,0,0.0120326630852676,0.000196739915300424,0.000121940662847518,1.23076923076923,0,0,NaN,NaN,NaN
FG_straight_sparse,straight,sparse,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,0.0121752825840498,0.000141656180873383,8.77994105353314e-05,2.44918181818181,0.00435352363541067,0.00269834190491374,1,0,0
FG_straight_sparse,straight,sparse,Confidence-driven,Recovery,1,0,0,0,0,0,0.012041235638676,9.09512988906819e-05,5.63721990864789e-05,2.50099337748344,0.0750767726396125,0.0465330657794943,1,0,0
FG_straight_sparse,straight,sparse,Confidence-driven,Full,0.99567387687188,0.00284974655100745,0.00176629121165698,0.0043261231281198,0.00284974655100724,0.00176629121165685,0.0125154189031196,0.000182463496349949,0.000113092046707517,1.69576206322795,0.0188351733660642,0.0116741614003371,1,0,0
FG_straight_sparse,straight,sparse,Oracle,Normal,0.9824,0.0129546216549239,0.00802935768843866,0.0176,0.0129546216549239,0.00802935768843865,0.0140047119933408,0.0010425197599848,0.000646160441667669,1.13108,0.0121870605333872,0.00755361837649861,NaN,NaN,NaN
FG_straight_sparse,straight,sparse,Oracle,Coop_1,0.998,0.00322030594359783,0.00199596630269199,0.00200000000000001,0.00322030594359767,0.00199596630269189,0.0120723361746179,0.000164126205188831,0.000101726475894903,1.00326666666667,0.00802280699623168,0.0049725872938611,NaN,NaN,NaN
FG_straight_sparse,straight,sparse,Oracle,LinkDeg_Emerg,1,0,0,0,0,0,0.0120326630852676,0.000196739915300424,0.000121940662847518,1.23076923076923,0,0,NaN,NaN,NaN
FG_straight_sparse,straight,sparse,Oracle,PosDeg_Emerg,0.999090909090909,0.00287479787288033,0.00178181818181817,0.000909090909090904,0.00287479787288033,0.00178181818181817,0.0121446499942962,0.000192511298594515,0.000119319739059586,2.21627272727273,0.00402471702203163,0.00249454545454493,0.997674418604651,0.00735413409341471,0.00455813953488364
FG_straight_sparse,straight,sparse,Oracle,Recovery,1,0,0,0,0,0,0.0121840147145011,0.000234176469511716,0.000145144079542504,2.26741721854305,0.0595918557801655,0.0369354148752723,1,0,0
FG_straight_sparse,straight,sparse,Oracle,Full,0.99567387687188,0.00325299574012557,0.00201622764849391,0.0043261231281198,0.00325299574012538,0.00201622764849379,0.0125077688892825,0.000241440714084191,0.000149646504975093,1.59408485856905,0.0144589192082653,0.00896173097168546,0.999065420560748,0.00295539968240025,0.00183177570093451
